id,raw_skill_text,normalized_text,occurrence_count,status,source_type,source_model,source_object_id,example_job,rough_bucket,proposed_decision,proposed_target_canonical_skill,proposed_target_category,confidence,approved_for_phase_15d,decision_reason
293,analyse et conception,analyse et conception,6,pending,job,,104,Ingénieur Logiciel (H/F) | EVIDENCE-IT | active,review_frequency,already_resolved,Software Analysis,backend,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
296,déploiement et maintenance,deploiement et maintenance,6,pending,job,,104,Ingénieur Logiciel (H/F) | EVIDENCE-IT | active,review_frequency,already_resolved,Software Deployment,devops,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
294,développement logiciel,developpement logiciel,6,pending,job,,104,Ingénieur Logiciel (H/F) | EVIDENCE-IT | active,review_frequency,already_resolved,Software Development,backend,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
384,systèmes embarqués,systemes embarques,6,pending,job,,153,Ingénieur Développement Logiciel Embarqué Senior (H/F) | TORING | active,review_frequency,already_resolved,Embedded Systems,other,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
295,tests et qualité,tests et qualite,6,pending,job,,104,Ingénieur Logiciel (H/F) | EVIDENCE-IT | active,review_frequency,already_resolved,Software Testing,testing,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
193,Évaluation des risques,evaluation des risques,6,pending,job,,45,Expert/Experte cybersécurité des projets (H/F) |  | active,review_frequency,already_resolved,Risk Analysis,security,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
216,Analyse de risques,analyse de risques,5,pending,job,,47,Analyste GRC et formations cybersécurité (H/F) |  | active,review_frequency,already_resolved,Risk Analysis,security,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
653,Analyse des besoins,analyse des besoins,5,pending,job,,1074,Développeur Informatique en Alternance (H/F) | MEWO | active,review_generic,already_resolved,Requirements Analysis,methodology,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
662,Architecture d'entrepôts de données décisionnelles,architecture d entrepots de donnees decisionnelles,5,pending,job,,1074,Développeur Informatique en Alternance (H/F) | MEWO | active,review_frequency,already_resolved,Data Warehouse,data_ai,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
694,Assistance technique,assistance technique,5,pending,job,,1081,Support aux utilisateurs en informatique (H/F) |  | active,review_frequency,already_resolved,IT Support,tools,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
661,Blockchain,blockchain,5,pending,job,,1074,Développeur Informatique en Alternance (H/F) | MEWO | active,review_frequency,already_resolved,Blockchain,tools,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
654,Conception d'architecture logicielle,conception d architecture logicielle,5,pending,job,,1074,Développeur Informatique en Alternance (H/F) | MEWO | active,review_frequency,already_resolved,Software Architecture,backend,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
710,Diagnostic de pannes matérielles et logicielles,diagnostic de pannes materielles et logicielles,5,pending,job,,1085,Technicien Informatique en apprentissage (H/F) | SUPUETO METZ / VIDAL FORMATION METZ | active,review_frequency,already_resolved,Hardware Troubleshooting,tools,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
744,Disaster Recovery Plan (DRP) Definition,disaster recovery plan drp definition,5,pending,job,,1095,Consultant Cybersécurité (H/F) | EXODATA | active,review_frequency,already_resolved,Disaster Recovery,security,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
745,Disaster Recovery Plan (DRP) Deployment,disaster recovery plan drp deployment,5,pending,job,,1095,Consultant Cybersécurité (H/F) | EXODATA | active,review_frequency,already_resolved,Disaster Recovery,security,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
665,Documentation de support,documentation de support,5,pending,job,,1074,Développeur Informatique en Alternance (H/F) | MEWO | active,review_generic,already_resolved,Technical Documentation,methodology,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
696,Déploiement informatique,deploiement informatique,5,pending,job,,1081,Support aux utilisateurs en informatique (H/F) |  | active,review_frequency,already_resolved,IT Deployment,devops,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
220,Entra ID,entra id,5,pending,job,,48,Expert Cybersécurité (H/F) | SERAP INDUSTRIES | active,review_frequency,already_resolved,Entra ID,security,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
695,Gestion de parc informatique,gestion de parc informatique,5,pending,job,,1081,Support aux utilisateurs en informatique (H/F) |  | active,review_frequency,already_resolved,IT Asset Management,tools,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
658,Gestion de projet numérique,gestion de projet numerique,5,pending,job,,1074,Développeur Informatique en Alternance (H/F) | MEWO | active,review_generic,already_resolved,Digital Project Management,methodology,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
692,Gestion des consommables,gestion des consommables,5,pending,job,,1081,Support aux utilisateurs en informatique (H/F) |  | active,review_frequency,already_resolved,IT Asset Management,tools,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
716,Gestion des stocks de matériel informatique,gestion des stocks de materiel informatique,5,pending,job,,1085,Technicien Informatique en apprentissage (H/F) | SUPUETO METZ / VIDAL FORMATION METZ | active,review_frequency,already_resolved,IT Inventory Management,tools,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
213,"Gouvernance, Risques et Conformité (GRC)",gouvernance risques et conformite grc,5,pending,job,,47,Analyste GRC et formations cybersécurité (H/F) |  | active,review_frequency,already_resolved,GRC,security,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
713,Installation et configuration de logiciels,installation et configuration de logiciels,5,pending,job,,1085,Technicien Informatique en apprentissage (H/F) | SUPUETO METZ / VIDAL FORMATION METZ | active,review_frequency,already_resolved,Software Installation,tools,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
712,Installation et configuration de systèmes d'exploitation,installation et configuration de systemes d exploitation,5,pending,job,,1085,Technicien Informatique en apprentissage (H/F) | SUPUETO METZ / VIDAL FORMATION METZ | active,review_frequency,already_resolved,Operating System Installation,tools,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
693,Maintenance matériel,maintenance materiel,5,pending,job,,1081,Support aux utilisateurs en informatique (H/F) |  | active,review_frequency,already_resolved,Hardware Maintenance,tools,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
656,Modélisation de données,modelisation de donnees,5,pending,job,,1074,Développeur Informatique en Alternance (H/F) | MEWO | active,review_frequency,already_resolved,Data Modeling,data_ai,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
214,NIS2,nis2,5,pending,job,,47,Analyste GRC et formations cybersécurité (H/F) |  | active,review_frequency,already_resolved,NIS2,security,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
659,Optimisation de développement,optimisation de developpement,5,pending,job,,1074,Développeur Informatique en Alternance (H/F) | MEWO | active,review_frequency,already_resolved,Software Deployment,devops,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
742,Organizational Audits,organizational audits,5,pending,job,,1095,Consultant Cybersécurité (H/F) | EXODATA | active,review_frequency,already_resolved,Security Audit,security,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
715,Préparation de postes informatiques,preparation de postes informatiques,5,pending,job,,1085,Technicien Informatique en apprentissage (H/F) | SUPUETO METZ / VIDAL FORMATION METZ | active,review_frequency,already_resolved,Workstation Deployment,tools,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
663,RPA,rpa,5,pending,job,,1074,Développeur Informatique en Alternance (H/F) | MEWO | active,review_frequency,already_resolved,RPA,tools,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
657,Rédaction de cahier des charges,redaction de cahier des charges,5,pending,job,,1074,Développeur Informatique en Alternance (H/F) | MEWO | active,review_generic,already_resolved,Specifications Writing,methodology,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
711,Réparation de composants,reparation de composants,5,pending,job,,1085,Technicien Informatique en apprentissage (H/F) | SUPUETO METZ / VIDAL FORMATION METZ | active,review_frequency,already_resolved,Hardware Repair,tools,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
740,Security Plan Development,security plan development,5,pending,job,,1095,Consultant Cybersécurité (H/F) | EXODATA | active,review_high_value,already_resolved,Security Planning,security,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
741,Security Solution Implementation,security solution implementation,5,pending,job,,1095,Consultant Cybersécurité (H/F) | EXODATA | active,review_high_value,already_resolved,Security Implementation,security,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
870,Software Testing,software testing,5,pending,job,,1068,Développeur Java Confirmé / Senior - Maintenance Applicative (H/F) | NBTECH TOULOUSE | active,review_frequency,already_resolved,Software Testing,testing,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
717,Suivi des interventions,suivi des interventions,5,pending,job,,1085,Technicien Informatique en apprentissage (H/F) | SUPUETO METZ / VIDAL FORMATION METZ | active,review_frequency,already_resolved,Intervention Tracking,tools,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
664,Surveillance des systèmes automatisés,surveillance des systemes automatises,5,pending,job,,1074,Développeur Informatique en Alternance (H/F) | MEWO | active,review_frequency,already_resolved,Automation,tools,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
691,Systèmes et Réseaux,systemes et reseaux,5,pending,job,,1081,Support aux utilisateurs en informatique (H/F) |  | active,review_high_value,already_resolved,System and Network Administration,security,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
218,Sécurité des Systèmes d'Information,securite des systemes d information,5,pending,job,,48,Expert Cybersécurité (H/F) | SERAP INDUSTRIES | active,review_frequency,already_resolved,Cybersecurity,security,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
655,Sélection de technologies,selection de technologies,5,pending,job,,1074,Développeur Informatique en Alternance (H/F) | MEWO | active,review_frequency,already_resolved,Technology Selection,methodology,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
743,Technical Audits,technical audits,5,pending,job,,1095,Consultant Cybersécurité (H/F) | EXODATA | active,review_frequency,already_resolved,Security Audit,security,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
652,Veille technologique,veille technologique,5,pending,job,,1074,Développeur Informatique en Alternance (H/F) | MEWO | active,review_generic,already_resolved,Technical Watch,methodology,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
329,ABAP,abap,4,pending,job,,129,Developpeur Sap (H/F) - ANTONY (92002) | E-KENT | active,keep_pending,already_resolved,ABAP,programming_language,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
597,Analyse de vulnérabilités,analyse de vulnerabilites,4,pending,job,,1056,Ingénieur en Cybersécurité - Systèmes Embarqués (H/F) | NBTECH TOULOUSE | active,keep_pending,already_resolved,Vulnerability Management,security,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
511,Azure OpenAI,azure openai,4,pending,job,,676,Data Engineer IA Copilot Studio & Automatisation IA (H/F) | BASSETTI GROUP | active,review_high_value,already_resolved,Azure OpenAI,data_ai,high,yes,"Now maps to existing Skill/SkillAlias after Phase 15B; mark candidate resolved, do not add duplicate."
